geometry
"POLYGON ((-738806.7356521736 -1044919.1587500016, -737330.5969565216 -1044919.1587500016, -737330.5969565216 -1046461.4300000016, -738806.7356521736 -1046461.4300000016, -738806.7356521736 -1044919.1587500016))"
"POLYGON ((-737330.5969565216 -1044919.1587500016, -735854.4582608695 -1044919.1587500016, -735854.4582608695 -1046461.4300000016, -737330.5969565216 -1046461.4300000016, -737330.5969565216 -1044919.1587500016))"
"POLYGON ((-735854.4582608695 -1044919.1587500016, -734378.3195652175 -1044919.1587500016, -734378.3195652175 -1046461.4300000016, -735854.4582608695 -1046461.4300000016, -735854.4582608695 -1044919.1587500016))"
"POLYGON ((-734378.3195652175 -1044919.1587500016, -732902.1808695653 -1044919.1587500016, -732902.1808695653 -1046461.4300000016, -734378.3195652175 -1046461.4300000016, -734378.3195652175 -1044919.1587500016))"
"POLYGON ((-732902.1808695653 -1044919.1587500016, -731426.0421739133 -1044919.1587500016, -731426.0421739133 -1046461.4300000016, -732902.1808695653 -1046461.4300000016, -732902.1808695653 -1044919.1587500016))"
"POLYGON ((-731426.0421739133 -1044919.1587500016, -729949.9034782612 -1044919.1587500016, -729949.9034782612 -1046461.4300000016, -731426.0421739133 -1046461.4300000016, -731426.0421739133 -1044919.1587500016))"
"POLYGON ((-729949.9034782612 -1044919.1587500016, -728473.7647826092 -1044919.1587500016, -728473.7647826092 -1046461.4300000016, -729949.9034782612 -1046461.4300000016, -729949.9034782612 -1044919.1587500016))"
"POLYGON ((-728473.7647826092 -1044919.1587500016, -726997.626086957 -1044919.1587500016, -726997.626086957 -1046461.4300000016, -728473.7647826092 -1046461.4300000016, -728473.7647826092 -1044919.1587500016))"
"POLYGON ((-726997.626086957 -1044919.1587500016, -725521.487391305 -1044919.1587500016, -725521.487391305 -1046461.4300000016, -726997.626086957 -1046461.4300000016, -726997.626086957 -1044919.1587500016))"
"POLYGON ((-725521.487391305 -1044919.1587500016, -724045.3486956529 -1044919.1587500016, -724045.3486956529 -1046461.4300000016, -725521.487391305 -1046461.4300000016, -725521.487391305 -1044919.1587500016))"
"POLYGON ((-724045.3486956529 -1044919.1587500016, -722569.2100000009 -1044919.1587500016, -722569.2100000009 -1046461.4300000016, -724045.3486956529 -1046461.4300000016, -724045.3486956529 -1044919.1587500016))"
"POLYGON ((-756520.3999999985 -1044919.1587500016, -756520.3999999985 -1043376.8875000016, -755044.2613043465 -1043376.8875000016, -755044.2613043465 -1044919.1587500016, -756520.3999999985 -1044919.1587500016))"
"POLYGON ((-755044.2613043465 -1043376.8875000016, -753568.1226086944 -1043376.8875000016, -753568.1226086944 -1044919.1587500016, -755044.2613043465 -1044919.1587500016, -755044.2613043465 -1043376.8875000016))"
"POLYGON ((-753568.1226086944 -1043376.8875000016, -752091.9839130423 -1043376.8875000016, -752091.9839130423 -1044919.1587500016, -753568.1226086944 -1044919.1587500016, -753568.1226086944 -1043376.8875000016))"
"POLYGON ((-752091.9839130423 -1043376.8875000016, -750615.8452173902 -1043376.8875000016, -750615.8452173902 -1044919.1587500016, -752091.9839130423 -1044919.1587500016, -752091.9839130423 -1043376.8875000016))"
"POLYGON ((-750615.8452173902 -1043376.8875000016, -749139.7065217382 -1043376.8875000016, -749139.7065217382 -1044919.1587500016, -750615.8452173902 -1044919.1587500016, -750615.8452173902 -1043376.8875000016))"
"POLYGON ((-749139.7065217382 -1043376.8875000016, -747663.5678260861 -1043376.8875000016, -747663.5678260861 -1044919.1587500016, -749139.7065217382 -1044919.1587500016, -749139.7065217382 -1043376.8875000016))"
"POLYGON ((-747663.5678260861 -1043376.8875000016, -746187.4291304341 -1043376.8875000016, -746187.4291304341 -1044919.1587500016, -747663.5678260861 -1044919.1587500016, -747663.5678260861 -1043376.8875000016))"
"POLYGON ((-746187.4291304341 -1043376.8875000016, -744711.2904347819 -1043376.8875000016, -744711.2904347819 -1044919.1587500016, -746187.4291304341 -1044919.1587500016, -746187.4291304341 -1043376.8875000016))"
"POLYGON ((-744711.2904347819 -1043376.8875000016, -743235.1517391299 -1043376.8875000016, -743235.1517391299 -1044919.1587500016, -744711.2904347819 -1044919.1587500016, -744711.2904347819 -1043376.8875000016))"
"POLYGON ((-743235.1517391299 -1043376.8875000016, -741759.0130434778 -1043376.8875000016, -741759.0130434778 -1044919.1587500016, -743235.1517391299 -1044919.1587500016, -743235.1517391299 -1043376.8875000016))"
"POLYGON ((-741759.0130434778 -1043376.8875000016, -740282.8743478258 -1043376.8875000016, -740282.8743478258 -1044919.1587500016, -741759.0130434778 -1044919.1587500016, -741759.0130434778 -1043376.8875000016))"
"POLYGON ((-740282.8743478258 -1043376.8875000016, -738806.7356521736 -1043376.8875000016, -738806.7356521736 -1044919.1587500016, -740282.8743478258 -1044919.1587500016, -740282.8743478258 -1043376.8875000016))"
"POLYGON ((-738806.7356521736 -1043376.8875000016, -737330.5969565216 -1043376.8875000016, -737330.5969565216 -1044919.1587500016, -738806.7356521736 -1044919.1587500016, -738806.7356521736 -1043376.8875000016))"
"POLYGON ((-737330.5969565216 -1043376.8875000016, -735854.4582608695 -1043376.8875000016, -735854.4582608695 -1044919.1587500016, -737330.5969565216 -1044919.1587500016, -737330.5969565216 -1043376.8875000016))"
"POLYGON ((-735854.4582608695 -1043376.8875000016, -734378.3195652175 -1043376.8875000016, -734378.3195652175 -1044919.1587500016, -735854.4582608695 -1044919.1587500016, -735854.4582608695 -1043376.8875000016))"
"POLYGON ((-734378.3195652175 -1043376.8875000016, -732902.1808695653 -1043376.8875000016, -732902.1808695653 -1044919.1587500016, -734378.3195652175 -1044919.1587500016, -734378.3195652175 -1043376.8875000016))"
"POLYGON ((-732902.1808695653 -1043376.8875000016, -731426.0421739133 -1043376.8875000016, -731426.0421739133 -1044919.1587500016, -732902.1808695653 -1044919.1587500016, -732902.1808695653 -1043376.8875000016))"
"POLYGON ((-731426.0421739133 -1043376.8875000016, -729949.9034782612 -1043376.8875000016, -729949.9034782612 -1044919.1587500016, -731426.0421739133 -1044919.1587500016, -731426.0421739133 -1043376.8875000016))"
"POLYGON ((-729949.9034782612 -1043376.8875000016, -728473.7647826092 -1043376.8875000016, -728473.7647826092 -1044919.1587500016, -729949.9034782612 -1044919.1587500016, -729949.9034782612 -1043376.8875000016))"
"POLYGON ((-728473.7647826092 -1043376.8875000016, -726997.626086957 -1043376.8875000016, -726997.626086957 -1044919.1587500016, -728473.7647826092 -1044919.1587500016, -728473.7647826092 -1043376.8875000016))"
"POLYGON ((-726997.626086957 -1043376.8875000016, -725521.487391305 -1043376.8875000016, -725521.487391305 -1044919.1587500016, -726997.626086957 -1044919.1587500016, -726997.626086957 -1043376.8875000016))"
"POLYGON ((-725521.487391305 -1043376.8875000016, -724045.3486956529 -1043376.8875000016, -724045.3486956529 -1044919.1587500016, -725521.487391305 -1044919.1587500016, -725521.487391305 -1043376.8875000016))"
"POLYGON ((-724045.3486956529 -1043376.8875000016, -722569.2100000009 -1043376.8875000016, -722569.2100000009 -1044919.1587500016, -724045.3486956529 -1044919.1587500016, -724045.3486956529 -1043376.8875000016))"
"POLYGON ((-755044.2613043465 -1041834.6162500016, -753568.1226086944 -1041834.6162500016, -753568.1226086944 -1043376.8875000016, -755044.2613043465 -1043376.8875000016, -755044.2613043465 -1041834.6162500016))"
"POLYGON ((-753568.1226086944 -1041834.6162500016, -752091.9839130423 -1041834.6162500016, -752091.9839130423 -1043376.8875000016, -753568.1226086944 -1043376.8875000016, -753568.1226086944 -1041834.6162500016))"
"POLYGON ((-752091.9839130423 -1041834.6162500016, -750615.8452173902 -1041834.6162500016, -750615.8452173902 -1043376.8875000016, -752091.9839130423 -1043376.8875000016, -752091.9839130423 -1041834.6162500016))"
"POLYGON ((-750615.8452173902 -1041834.6162500016, -749139.7065217382 -1041834.6162500016, -749139.7065217382 -1043376.8875000016, -750615.8452173902 -1043376.8875000016, -750615.8452173902 -1041834.6162500016))"
"POLYGON ((-749139.7065217382 -1041834.6162500016, -747663.5678260861 -1041834.6162500016, -747663.5678260861 -1043376.8875000016, -749139.7065217382 -1043376.8875000016, -749139.7065217382 -1041834.6162500016))"
"POLYGON ((-747663.5678260861 -1041834.6162500016, -746187.4291304341 -1041834.6162500016, -746187.4291304341 -1043376.8875000016, -747663.5678260861 -1043376.8875000016, -747663.5678260861 -1041834.6162500016))"
"POLYGON ((-746187.4291304341 -1041834.6162500016, -744711.2904347819 -1041834.6162500016, -744711.2904347819 -1043376.8875000016, -746187.4291304341 -1043376.8875000016, -746187.4291304341 -1041834.6162500016))"
"POLYGON ((-744711.2904347819 -1041834.6162500016, -743235.1517391299 -1041834.6162500016, -743235.1517391299 -1043376.8875000016, -744711.2904347819 -1043376.8875000016, -744711.2904347819 -1041834.6162500016))"
"POLYGON ((-743235.1517391299 -1041834.6162500016, -741759.0130434778 -1041834.6162500016, -741759.0130434778 -1043376.8875000016, -743235.1517391299 -1043376.8875000016, -743235.1517391299 -1041834.6162500016))"
"POLYGON ((-741759.0130434778 -1041834.6162500016, -740282.8743478258 -1041834.6162500016, -740282.8743478258 -1043376.8875000016, -741759.0130434778 -1043376.8875000016, -741759.0130434778 -1041834.6162500016))"
"POLYGON ((-740282.8743478258 -1041834.6162500016, -738806.7356521736 -1041834.6162500016, -738806.7356521736 -1043376.8875000016, -740282.8743478258 -1043376.8875000016, -740282.8743478258 -1041834.6162500016))"
"POLYGON ((-738806.7356521736 -1041834.6162500016, -737330.5969565216 -1041834.6162500016, -737330.5969565216 -1043376.8875000016, -738806.7356521736 -1043376.8875000016, -738806.7356521736 -1041834.6162500016))"
"POLYGON ((-737330.5969565216 -1041834.6162500016, -735854.4582608695 -1041834.6162500016, -735854.4582608695 -1043376.8875000016, -737330.5969565216 -1043376.8875000016, -737330.5969565216 -1041834.6162500016))"
"POLYGON ((-735854.4582608695 -1041834.6162500016, -734378.3195652175 -1041834.6162500016, -734378.3195652175 -1043376.8875000016, -735854.4582608695 -1043376.8875000016, -735854.4582608695 -1041834.6162500016))"
"POLYGON ((-734378.3195652175 -1041834.6162500016, -732902.1808695653 -1041834.6162500016, -732902.1808695653 -1043376.8875000016, -734378.3195652175 -1043376.8875000016, -734378.3195652175 -1041834.6162500016))"
"POLYGON ((-732902.1808695653 -1041834.6162500016, -731426.0421739133 -1041834.6162500016, -731426.0421739133 -1043376.8875000016, -732902.1808695653 -1043376.8875000016, -732902.1808695653 -1041834.6162500016))"
"POLYGON ((-731426.0421739133 -1041834.6162500016, -729949.9034782612 -1041834.6162500016, -729949.9034782612 -1043376.8875000016, -731426.0421739133 -1043376.8875000016, -731426.0421739133 -1041834.6162500016))"
"POLYGON ((-729949.9034782612 -1041834.6162500016, -728473.7647826092 -1041834.6162500016, -728473.7647826092 -1043376.8875000016, -729949.9034782612 -1043376.8875000016, -729949.9034782612 -1041834.6162500016))"
"POLYGON ((-728473.7647826092 -1041834.6162500016, -726997.626086957 -1041834.6162500016, -726997.626086957 -1043376.8875000016, -728473.7647826092 -1043376.8875000016, -728473.7647826092 -1041834.6162500016))"
"POLYGON ((-726997.626086957 -1041834.6162500016, -725521.487391305 -1041834.6162500016, -725521.487391305 -1043376.8875000016, -726997.626086957 -1043376.8875000016, -726997.626086957 -1041834.6162500016))"
"POLYGON ((-755044.2613043465 -1040292.3450000016, -753568.1226086944 -1040292.3450000016, -753568.1226086944 -1041834.6162500016, -755044.2613043465 -1041834.6162500016, -755044.2613043465 -1040292.3450000016))"
"POLYGON ((-753568.1226086944 -1040292.3450000016, -752091.9839130423 -1040292.3450000016, -752091.9839130423 -1041834.6162500016, -753568.1226086944 -1041834.6162500016, -753568.1226086944 -1040292.3450000016))"
"POLYGON ((-752091.9839130423 -1040292.3450000016, -750615.8452173902 -1040292.3450000016, -750615.8452173902 -1041834.6162500016, -752091.9839130423 -1041834.6162500016, -752091.9839130423 -1040292.3450000016))"
"POLYGON ((-750615.8452173902 -1040292.3450000016, -749139.7065217382 -1040292.3450000016, -749139.7065217382 -1041834.6162500016, -750615.8452173902 -1041834.6162500016, -750615.8452173902 -1040292.3450000016))"
"POLYGON ((-749139.7065217382 -1040292.3450000016, -747663.5678260861 -1040292.3450000016, -747663.5678260861 -1041834.6162500016, -749139.7065217382 -1041834.6162500016, -749139.7065217382 -1040292.3450000016))"
"POLYGON ((-747663.5678260861 -1040292.3450000016, -746187.4291304341 -1040292.3450000016, -746187.4291304341 -1041834.6162500016, -747663.5678260861 -1041834.6162500016, -747663.5678260861 -1040292.3450000016))"
"POLYGON ((-746187.4291304341 -1040292.3450000016, -744711.2904347819 -1040292.3450000016, -744711.2904347819 -1041834.6162500016, -746187.4291304341 -1041834.6162500016, -746187.4291304341 -1040292.3450000016))"
"POLYGON ((-744711.2904347819 -1040292.3450000016, -743235.1517391299 -1040292.3450000016, -743235.1517391299 -1041834.6162500016, -744711.2904347819 -1041834.6162500016, -744711.2904347819 -1040292.3450000016))"
"POLYGON ((-743235.1517391299 -1040292.3450000016, -741759.0130434778 -1040292.3450000016, -741759.0130434778 -1041834.6162500016, -743235.1517391299 -1041834.6162500016, -743235.1517391299 -1040292.3450000016))"
"POLYGON ((-741759.0130434778 -1040292.3450000016, -740282.8743478258 -1040292.3450000016, -740282.8743478258 -1041834.6162500016, -741759.0130434778 -1041834.6162500016, -741759.0130434778 -1040292.3450000016))"
"POLYGON ((-740282.8743478258 -1040292.3450000016, -738806.7356521736 -1040292.3450000016, -738806.7356521736 -1041834.6162500016, -740282.8743478258 -1041834.6162500016, -740282.8743478258 -1040292.3450000016))"
"POLYGON ((-738806.7356521736 -1040292.3450000016, -737330.5969565216 -1040292.3450000016, -737330.5969565216 -1041834.6162500016, -738806.7356521736 -1041834.6162500016, -738806.7356521736 -1040292.3450000016))"
"POLYGON ((-737330.5969565216 -1040292.3450000016, -735854.4582608695 -1040292.3450000016, -735854.4582608695 -1041834.6162500016, -737330.5969565216 -1041834.6162500016, -737330.5969565216 -1040292.3450000016))"
"POLYGON ((-735854.4582608695 -1040292.3450000016, -734378.3195652175 -1040292.3450000016, -734378.3195652175 -1041834.6162500016, -735854.4582608695 -1041834.6162500016, -735854.4582608695 -1040292.3450000016))"
"POLYGON ((-734378.3195652175 -1040292.3450000016, -732902.1808695653 -1040292.3450000016, -732902.1808695653 -1041834.6162500016, -734378.3195652175 -1041834.6162500016, -734378.3195652175 -1040292.3450000016))"
"POLYGON ((-732902.1808695653 -1040292.3450000016, -731426.0421739133 -1040292.3450000016, -731426.0421739133 -1041834.6162500016, -732902.1808695653 -1041834.6162500016, -732902.1808695653 -1040292.3450000016))"
"POLYGON ((-731426.0421739133 -1040292.3450000016, -729949.9034782612 -1040292.3450000016, -729949.9034782612 -1041834.6162500016, -731426.0421739133 -1041834.6162500016, -731426.0421739133 -1040292.3450000016))"
"POLYGON ((-729949.9034782612 -1040292.3450000016, -728473.7647826092 -1040292.3450000016, -728473.7647826092 -1041834.6162500016, -729949.9034782612 -1041834.6162500016, -729949.9034782612 -1040292.3450000016))"
"POLYGON ((-728473.7647826092 -1040292.3450000016, -726997.626086957 -1040292.3450000016, -726997.626086957 -1041834.6162500016, -728473.7647826092 -1041834.6162500016, -728473.7647826092 -1040292.3450000016))"
"POLYGON ((-726997.626086957 -1040292.3450000016, -725521.487391305 -1040292.3450000016, -725521.487391305 -1041834.6162500016, -726997.626086957 -1041834.6162500016, -726997.626086957 -1040292.3450000016))"
"POLYGON ((-725521.487391305 -1040292.3450000016, -724045.3486956529 -1040292.3450000016, -724045.3486956529 -1041834.6162500016, -725521.487391305 -1041834.6162500016, -725521.487391305 -1040292.3450000016))"
"POLYGON ((-756520.3999999985 -1040292.3450000016, -756520.3999999985 -1038750.0737500016, -755044.2613043465 -1038750.0737500016, -755044.2613043465 -1040292.3450000016, -756520.3999999985 -1040292.3450000016))"
"POLYGON ((-755044.2613043465 -1038750.0737500016, -753568.1226086944 -1038750.0737500016, -753568.1226086944 -1040292.3450000016, -755044.2613043465 -1040292.3450000016, -755044.2613043465 -1038750.0737500016))"
"POLYGON ((-753568.1226086944 -1038750.0737500016, -752091.9839130423 -1038750.0737500016, -752091.9839130423 -1040292.3450000016, -753568.1226086944 -1040292.3450000016, -753568.1226086944 -1038750.0737500016))"
"POLYGON ((-752091.9839130423 -1038750.0737500016, -750615.8452173902 -1038750.0737500016, -750615.8452173902 -1040292.3450000016, -752091.9839130423 -1040292.3450000016, -752091.9839130423 -1038750.0737500016))"
"POLYGON ((-750615.8452173902 -1038750.0737500016, -749139.7065217382 -1038750.0737500016, -749139.7065217382 -1040292.3450000016, -750615.8452173902 -1040292.3450000016, -750615.8452173902 -1038750.0737500016))"
"POLYGON ((-749139.7065217382 -1038750.0737500016, -747663.5678260861 -1038750.0737500016, -747663.5678260861 -1040292.3450000016, -749139.7065217382 -1040292.3450000016, -749139.7065217382 -1038750.0737500016))"
"POLYGON ((-747663.5678260861 -1038750.0737500016, -746187.4291304341 -1038750.0737500016, -746187.4291304341 -1040292.3450000016, -747663.5678260861 -1040292.3450000016, -747663.5678260861 -1038750.0737500016))"
"POLYGON ((-746187.4291304341 -1038750.0737500016, -744711.2904347819 -1038750.0737500016, -744711.2904347819 -1040292.3450000016, -746187.4291304341 -1040292.3450000016, -746187.4291304341 -1038750.0737500016))"
"POLYGON ((-744711.2904347819 -1038750.0737500016, -743235.1517391299 -1038750.0737500016, -743235.1517391299 -1040292.3450000016, -744711.2904347819 -1040292.3450000016, -744711.2904347819 -1038750.0737500016))"
"POLYGON ((-743235.1517391299 -1038750.0737500016, -741759.0130434778 -1038750.0737500016, -741759.0130434778 -1040292.3450000016, -743235.1517391299 -1040292.3450000016, -743235.1517391299 -1038750.0737500016))"
"POLYGON ((-741759.0130434778 -1038750.0737500016, -740282.8743478258 -1038750.0737500016, -740282.8743478258 -1040292.3450000016, -741759.0130434778 -1040292.3450000016, -741759.0130434778 -1038750.0737500016))"
"POLYGON ((-740282.8743478258 -1038750.0737500016, -738806.7356521736 -1038750.0737500016, -738806.7356521736 -1040292.3450000016, -740282.8743478258 -1040292.3450000016, -740282.8743478258 -1038750.0737500016))"
"POLYGON ((-738806.7356521736 -1038750.0737500016, -737330.5969565216 -1038750.0737500016, -737330.5969565216 -1040292.3450000016, -738806.7356521736 -1040292.3450000016, -738806.7356521736 -1038750.0737500016))"
"POLYGON ((-737330.5969565216 -1038750.0737500016, -735854.4582608695 -1038750.0737500016, -735854.4582608695 -1040292.3450000016, -737330.5969565216 -1040292.3450000016, -737330.5969565216 -1038750.0737500016))"
"POLYGON ((-735854.4582608695 -1038750.0737500016, -734378.3195652175 -1038750.0737500016, -734378.3195652175 -1040292.3450000016, -735854.4582608695 -1040292.3450000016, -735854.4582608695 -1038750.0737500016))"
"POLYGON ((-734378.3195652175 -1038750.0737500016, -732902.1808695653 -1038750.0737500016, -732902.1808695653 -1040292.3450000016, -734378.3195652175 -1040292.3450000016, -734378.3195652175 -1038750.0737500016))"
"POLYGON ((-732902.1808695653 -1038750.0737500016, -731426.0421739133 -1038750.0737500016, -731426.0421739133 -1040292.3450000016, -732902.1808695653 -1040292.3450000016, -732902.1808695653 -1038750.0737500016))"
"POLYGON ((-731426.0421739133 -1038750.0737500016, -729949.9034782612 -1038750.0737500016, -729949.9034782612 -1040292.3450000016, -731426.0421739133 -1040292.3450000016, -731426.0421739133 -1038750.0737500016))"
"POLYGON ((-729949.9034782612 -1038750.0737500016, -728473.7647826092 -1038750.0737500016, -728473.7647826092 -1040292.3450000016, -729949.9034782612 -1040292.3450000016, -729949.9034782612 -1038750.0737500016))"
"POLYGON ((-756520.3999999985 -1038750.0737500016, -756520.3999999985 -1037207.8025000016, -755044.2613043465 -1037207.8025000016, -755044.2613043465 -1038750.0737500016, -756520.3999999985 -1038750.0737500016))"
"POLYGON ((-755044.2613043465 -1037207.8025000016, -753568.1226086944 -1037207.8025000016, -753568.1226086944 -1038750.0737500016, -755044.2613043465 -1038750.0737500016, -755044.2613043465 -1037207.8025000016))"
"POLYGON ((-753568.1226086944 -1037207.8025000016, -752091.9839130423 -1037207.8025000016, -752091.9839130423 -1038750.0737500016, -753568.1226086944 -1038750.0737500016, -753568.1226086944 -1037207.8025000016))"
"POLYGON ((-752091.9839130423 -1037207.8025000016, -750615.8452173902 -1037207.8025000016, -750615.8452173902 -1038750.0737500016, -752091.9839130423 -1038750.0737500016, -752091.9839130423 -1037207.8025000016))"
"POLYGON ((-750615.8452173902 -1037207.8025000016, -749139.7065217382 -1037207.8025000016, -749139.7065217382 -1038750.0737500016, -750615.8452173902 -1038750.0737500016, -750615.8452173902 -1037207.8025000016))"
"POLYGON ((-747663.5678260861 -1037207.8025000016, -746187.4291304341 -1037207.8025000016, -746187.4291304341 -1038750.0737500016, -747663.5678260861 -1038750.0737500016, -747663.5678260861 -1037207.8025000016))"
"POLYGON ((-746187.4291304341 -1037207.8025000016, -744711.2904347819 -1037207.8025000016, -744711.2904347819 -1038750.0737500016, -746187.4291304341 -1038750.0737500016, -746187.4291304341 -1037207.8025000016))"
"POLYGON ((-744711.2904347819 -1037207.8025000016, -743235.1517391299 -1037207.8025000016, -743235.1517391299 -1038750.0737500016, -744711.2904347819 -1038750.0737500016, -744711.2904347819 -1037207.8025000016))"
"POLYGON ((-743235.1517391299 -1037207.8025000016, -741759.0130434778 -1037207.8025000016, -741759.0130434778 -1038750.0737500016, -743235.1517391299 -1038750.0737500016, -743235.1517391299 -1037207.8025000016))"
"POLYGON ((-741759.0130434778 -1037207.8025000016, -740282.8743478258 -1037207.8025000016, -740282.8743478258 -1038750.0737500016, -741759.0130434778 -1038750.0737500016, -741759.0130434778 -1037207.8025000016))"
"POLYGON ((-740282.8743478258 -1037207.8025000016, -738806.7356521736 -1037207.8025000016, -738806.7356521736 -1038750.0737500016, -740282.8743478258 -1038750.0737500016, -740282.8743478258 -1037207.8025000016))"
"POLYGON ((-738806.7356521736 -1037207.8025000016, -737330.5969565216 -1037207.8025000016, -737330.5969565216 -1038750.0737500016, -738806.7356521736 -1038750.0737500016, -738806.7356521736 -1037207.8025000016))"
"POLYGON ((-737330.5969565216 -1037207.8025000016, -735854.4582608695 -1037207.8025000016, -735854.4582608695 -1038750.0737500016, -737330.5969565216 -1038750.0737500016, -737330.5969565216 -1037207.8025000016))"
"POLYGON ((-735854.4582608695 -1037207.8025000016, -734378.3195652175 -1037207.8025000016, -734378.3195652175 -1038750.0737500016, -735854.4582608695 -1038750.0737500016, -735854.4582608695 -1037207.8025000016))"
"POLYGON ((-734378.3195652175 -1037207.8025000016, -732902.1808695653 -1037207.8025000016, -732902.1808695653 -1038750.0737500016, -734378.3195652175 -1038750.0737500016, -734378.3195652175 -1037207.8025000016))"
"POLYGON ((-732902.1808695653 -1037207.8025000016, -731426.0421739133 -1037207.8025000016, -731426.0421739133 -1038750.0737500016, -732902.1808695653 -1038750.0737500016, -732902.1808695653 -1037207.8025000016))"
"POLYGON ((-731426.0421739133 -1037207.8025000016, -729949.9034782612 -1037207.8025000016, -729949.9034782612 -1038750.0737500016, -731426.0421739133 -1038750.0737500016, -731426.0421739133 -1037207.8025000016))"
"POLYGON ((-729949.9034782612 -1037207.8025000016, -728473.7647826092 -1037207.8025000016, -728473.7647826092 -1038750.0737500016, -729949.9034782612 -1038750.0737500016, -729949.9034782612 -1037207.8025000016))"
"POLYGON ((-747663.5678260861 -1035665.5312500016, -746187.4291304341 -1035665.5312500016, -746187.4291304341 -1037207.8025000016, -747663.5678260861 -1037207.8025000016, -747663.5678260861 -1035665.5312500016))"
"POLYGON ((-746187.4291304341 -1035665.5312500016, -744711.2904347819 -1035665.5312500016, -744711.2904347819 -1037207.8025000016, -746187.4291304341 -1037207.8025000016, -746187.4291304341 -1035665.5312500016))"
"POLYGON ((-744711.2904347819 -1035665.5312500016, -743235.1517391299 -1035665.5312500016, -743235.1517391299 -1037207.8025000016, -744711.2904347819 -1037207.8025000016, -744711.2904347819 -1035665.5312500016))"
"POLYGON ((-743235.1517391299 -1035665.5312500016, -741759.0130434778 -1035665.5312500016, -741759.0130434778 -1037207.8025000016, -743235.1517391299 -1037207.8025000016, -743235.1517391299 -1035665.5312500016))"
"POLYGON ((-741759.0130434778 -1035665.5312500016, -740282.8743478258 -1035665.5312500016, -740282.8743478258 -1037207.8025000016, -741759.0130434778 -1037207.8025000016, -741759.0130434778 -1035665.5312500016))"
"POLYGON ((-740282.8743478258 -1035665.5312500016, -738806.7356521736 -1035665.5312500016, -738806.7356521736 -1037207.8025000016, -740282.8743478258 -1037207.8025000016, -740282.8743478258 -1035665.5312500016))"
"POLYGON ((-738806.7356521736 -1035665.5312500016, -737330.5969565216 -1035665.5312500016, -737330.5969565216 -1037207.8025000016, -738806.7356521736 -1037207.8025000016, -738806.7356521736 -1035665.5312500016))"
"POLYGON ((-737330.5969565216 -1035665.5312500016, -735854.4582608695 -1035665.5312500016, -735854.4582608695 -1037207.8025000016, -737330.5969565216 -1037207.8025000016, -737330.5969565216 -1035665.5312500016))"
"POLYGON ((-735854.4582608695 -1035665.5312500016, -734378.3195652175 -1035665.5312500016, -734378.3195652175 -1037207.8025000016, -735854.4582608695 -1037207.8025000016, -735854.4582608695 -1035665.5312500016))"
"POLYGON ((-734378.3195652175 -1035665.5312500016, -732902.1808695653 -1035665.5312500016, -732902.1808695653 -1037207.8025000016, -734378.3195652175 -1037207.8025000016, -734378.3195652175 -1035665.5312500016))"
"POLYGON ((-732902.1808695653 -1035665.5312500016, -731426.0421739133 -1035665.5312500016, -731426.0421739133 -1037207.8025000016, -732902.1808695653 -1037207.8025000016, -732902.1808695653 -1035665.5312500016))"
"POLYGON ((-741759.0130434778 -1034123.2600000016, -740282.8743478258 -1034123.2600000016, -740282.8743478258 -1035665.5312500016, -741759.0130434778 -1035665.5312500016, -741759.0130434778 -1034123.2600000016))"
"POLYGON ((-740282.8743478258 -1034123.2600000016, -738806.7356521736 -1034123.2600000016, -738806.7356521736 -1035665.5312500016, -740282.8743478258 -1035665.5312500016, -740282.8743478258 -1034123.2600000016))"
"POLYGON ((-738806.7356521736 -1034123.2600000016, -737330.5969565216 -1034123.2600000016, -737330.5969565216 -1035665.5312500016, -738806.7356521736 -1035665.5312500016, -738806.7356521736 -1034123.2600000016))"
"POLYGON ((-737330.5969565216 -1034123.2600000016, -735854.4582608695 -1034123.2600000016, -735854.4582608695 -1035665.5312500016, -737330.5969565216 -1035665.5312500016, -737330.5969565216 -1034123.2600000016))"
"POLYGON ((-735854.4582608695 -1034123.2600000016, -734378.3195652175 -1034123.2600000016, -734378.3195652175 -1035665.5312500016, -735854.4582608695 -1035665.5312500016, -735854.4582608695 -1034123.2600000016))"
"POLYGON ((-734378.3195652175 -1034123.2600000016, -732902.1808695653 -1034123.2600000016, -732902.1808695653 -1035665.5312500016, -734378.3195652175 -1035665.5312500016, -734378.3195652175 -1034123.2600000016))"
